"ANO";"MES";"DIA";"HORA";"DIA_DA_SEMANA";"QTD";"QTD_NEGADA";"QTD_NEG_OP";"QTD_APROVADA";"QTD_CREDITOR_DISTINCT"
"16";"07";"22";"23";6;1567;290;205;1047;72805
"16";"07";"23";"00";7;1095;249;158;668;72805
"16";"07";"23";"01";7;747;190;103;432;72805
"16";"07";"23";"02";7;597;147;164;273;72805
"16";"07";"23";"03";7;339;93;55;179;72805
"16";"07";"23";"04";7;246;52;50;136;72805
"16";"07";"23";"05";7;171;27;35;100;72805
"16";"07";"23";"06";7;143;26;23;92;72805
"16";"07";"23";"07";7;393;61;56;270;72805
"16";"07";"23";"08";7;844;122;121;578;72805
"16";"07";"23";"09";7;3717;168;576;2931;72805
"16";"07";"23";"10";7;4344;272;675;3333;72805
"16";"07";"23";"11";7;3634;328;488;2771;72805
"16";"07";"23";"12";7;2011;304;236;1435;72805
"16";"07";"23";"13";7;2088;345;211;1491;72805
"16";"07";"23";"14";7;2058;307;236;1473;72805
"16";"07";"23";"15";7;1993;346;230;1398;72805
"16";"07";"23";"16";7;1945;351;226;1325;72805
"16";"07";"23";"17";7;1875;328;218;1297;72805
"16";"07";"23";"18";7;2017;385;216;1388;72805
"16";"07";"23";"19";7;2084;343;222;1478;72805
"16";"07";"23";"20";7;1866;349;210;1278;72805
"16";"07";"23";"21";7;3974;265;2217;1443;72805
"16";"07";"23";"22";7;1550;318;162;1032;72805
"16";"07";"23";"23";7;1182;259;100;795;72805
"16";"07";"24";"00";1;867;178;133;536;72805
"16";"07";"24";"01";1;685;169;104;401;72805
"16";"07";"24";"02";1;599;96;195;287;72805
"16";"07";"24";"03";1;351;74;64;193;72805
"16";"07";"24";"04";1;199;17;37;140;72805
"16";"07";"24";"05";1;139;20;16;102;72805
"16";"07";"24";"06";1;115;15;25;69;72805
"16";"07";"24";"07";1;323;58;58;204;72805
"16";"07";"24";"08";1;560;87;71;396;72805
"16";"07";"24";"09";1;5859;132;956;4694;72805
"16";"07";"24";"10";1;2385;214;365;1761;72805
"16";"07";"24";"11";1;1761;233;175;1318;72805
"16";"07";"24";"12";1;1818;304;193;1287;72805
"16";"07";"24";"13";1;1766;248;200;1292;72805
"16";"07";"24";"14";1;1749;287;190;1248;72805
"16";"07";"24";"15";1;1730;279;195;1226;72805
"16";"07";"24";"16";1;1917;333;203;1350;72805
"16";"07";"24";"17";1;1871;330;193;1314;72805
"16";"07";"24";"18";1;2073;362;226;1441;72805
"16";"07";"24";"19";1;2264;337;232;1660;72805
"16";"07";"24";"20";1;2443;351;280;1754;72805
"16";"07";"24";"21";1;4932;409;2304;2166;72805
"16";"07";"24";"22";1;2295;292;259;1696;72805
"16";"07";"24";"23";1;1785;273;183;1295;72805
"16";"07";"25";"00";2;1053;188;138;705;72805
"16";"07";"25";"01";2;605;135;90;368;72805
"16";"07";"25";"02";2;539;99;165;262;72805
"16";"07";"25";"03";2;384;82;98;200;72805
"16";"07";"25";"04";2;215;42;54;110;72805
"16";"07";"25";"05";2;186;35;26;123;72805
"16";"07";"25";"06";2;215;42;30;137;72805
"16";"07";"25";"07";2;689;81;99;497;72805
"16";"07";"25";"08";2;1542;227;149;1133;72805
"16";"07";"25";"09";2;6982;371;951;5559;72805
"16";"07";"25";"10";2;5652;392;811;4364;72805
"16";"07";"25";"11";2;4112;587;468;2986;72805
"16";"07";"25";"12";2;3720;527;408;2699;72805
"16";"07";"25";"13";2;4364;616;803;2874;72805
"16";"07";"25";"14";2;4360;624;498;3160;72805
"16";"07";"25";"15";2;4685;701;435;3468;72805
"16";"07";"25";"16";2;4510;664;503;3259;72805
"16";"07";"25";"17";2;4032;585;433;2960;72805
"16";"07";"25";"18";2;3475;568;378;2473;72805
"16";"07";"25";"19";2;3669;541;431;2626;72805
"16";"07";"25";"20";2;3865;578;400;2821;72805
"16";"07";"25";"21";2;6016;613;2382;2959;72805
"16";"07";"25";"22";2;3516;564;397;2503;72805
"16";"07";"25";"23";2;2469;423;265;1727;72805
"16";"07";"26";"00";3;1452;256;187;980;72805
"16";"07";"26";"01";3;778;141;126;490;72805
"16";"07";"26";"02";3;571;122;160;277;72805
"16";"07";"26";"03";3;335;70;76;184;72805
"16";"07";"26";"04";3;193;28;52;108;72805
"16";"07";"26";"05";3;168;29;34;99;72805
"16";"07";"26";"06";3;271;67;29;174;72805
"16";"07";"26";"07";3;683;77;91;501;72805
"16";"07";"26";"08";3;1768;253;178;1314;72805
"16";"07";"26";"09";3;7017;392;954;5567;72805
"16";"07";"26";"10";3;5529;532;689;4232;72805
"16";"07";"26";"11";3;4259;547;450;3182;72805
"16";"07";"26";"12";3;3664;590;404;2615;72805
"16";"07";"26";"13";3;4093;605;533;2888;72805
"16";"07";"26";"14";3;4455;655;720;3010;72805
"16";"07";"26";"15";3;4221;663;478;2988;72805
"16";"07";"26";"16";3;4140;630;423;2998;72805
"16";"07";"26";"17";3;3821;605;427;2726;72805
"16";"07";"26";"18";3;3462;575;362;2475;72805
"16";"07";"26";"19";3;3505;542;353;2542;72805
"16";"07";"26";"20";3;3623;592;446;2519;72805
"16";"07";"26";"21";3;6149;573;2193;3302;72805
"16";"07";"26";"22";3;3330;486;326;2443;72805
"16";"07";"26";"23";3;2409;434;296;1632;72805
"16";"07";"27";"00";4;1390;252;179;934;72805
"16";"07";"27";"01";4;902;184;138;562;72805
"16";"07";"27";"02";4;602;109;183;299;72805
"16";"07";"27";"03";4;344;68;61;202;72805
"16";"07";"27";"04";4;231;51;43;126;72805
"16";"07";"27";"05";4;196;28;38;126;72805
"16";"07";"27";"06";4;264;44;33;184;72805
"16";"07";"27";"07";4;707;105;85;501;72805
"16";"07";"27";"08";4;1698;257;180;1238;72805
"16";"07";"27";"09";4;7142;442;1058;5535;72805
"16";"07";"27";"10";4;5141;479;660;3926;72805
"16";"07";"27";"11";4;3912;569;391;2884;72805
"16";"07";"27";"12";4;3690;615;408;2579;72805
"16";"07";"27";"13";4;3832;594;389;2765;72805
"16";"07";"27";"14";4;4221;627;467;3022;72805
"16";"07";"27";"15";4;4222;627;464;3054;72805
"16";"07";"27";"16";4;3793;586;406;2719;72805
"16";"07";"27";"17";4;3741;639;401;2625;72805
"16";"07";"27";"18";4;3374;550;370;2398;72805
"16";"07";"27";"19";4;3296;523;376;2329;72805
"16";"07";"27";"20";4;3360;550;380;2356;72805
"16";"07";"27";"21";4;6020;522;2227;3204;72805
"16";"07";"27";"22";4;3084;487;349;2197;72805
"16";"07";"27";"23";4;2298;378;258;1611;72805
"16";"07";"28";"00";5;1422;292;200;890;72805
"16";"07";"28";"01";5;830;207;124;476;72805
"16";"07";"28";"02";5;680;145;202;310;72805
"16";"07";"28";"03";5;302;61;57;168;72805
"16";"07";"28";"04";5;216;56;49;100;72805
"16";"07";"28";"05";5;236;45;45;130;72805
"16";"07";"28";"06";5;254;65;36;147;72805
"16";"07";"28";"07";5;666;92;97;466;72805
"16";"07";"28";"08";5;1689;207;218;1240;72805
"16";"07";"28";"09";5;7099;342;989;5677;72805
"16";"07";"28";"10";5;5742;477;779;4401;72805
"16";"07";"28";"11";5;4125;523;474;3063;72805
"16";"07";"28";"12";5;3320;408;381;2474;72805
"16";"07";"28";"13";5;3616;478;468;2613;72805
"16";"07";"28";"14";5;3884;580;445;2773;72805
"16";"07";"28";"15";5;3921;571;471;2791;72805
"16";"07";"28";"16";5;3864;568;445;2774;72805
"16";"07";"28";"17";5;3631;484;453;2634;72805
"16";"07";"28";"18";5;3471;415;713;2259;72805
"16";"07";"28";"19";5;3182;528;358;2226;72805
"16";"07";"28";"20";5;3284;546;371;2309;72805
"16";"07";"28";"21";5;5354;492;2311;2494;72805
"16";"07";"28";"22";5;2850;497;285;2019;72805
"16";"07";"28";"23";5;2074;370;256;1419;72805
"16";"07";"29";"00";6;1421;309;180;910;72805
"16";"07";"29";"01";6;819;177;129;496;72805
"16";"07";"29";"02";6;576;113;179;270;72805
"16";"07";"29";"03";6;332;72;61;191;72805
"16";"07";"29";"04";6;233;47;45;136;72805
"16";"07";"29";"05";6;204;45;39;110;72805
"16";"07";"29";"06";6;234;29;33;169;72805
"16";"07";"29";"07";6;646;103;67;467;72805
"16";"07";"29";"08";6;1582;253;171;1134;72805
"16";"07";"29";"09";6;6678;352;916;5304;72805
"16";"07";"29";"10";6;5795;529;707;4476;72805
"16";"07";"29";"11";6;3720;612;372;2672;72805
"16";"07";"29";"12";6;3287;575;336;2319;72805
"16";"07";"29";"13";6;3350;521;360;2416;72805
"16";"07";"29";"14";6;3777;603;417;2678;72805
"16";"07";"29";"15";6;3757;622;400;2646;72805
"16";"07";"29";"16";6;3695;608;383;2621;72805
"16";"07";"29";"17";6;3304;558;340;2342;72805
"16";"07";"29";"18";6;3140;553;333;2187;72805
"16";"07";"29";"19";6;2990;513;526;1900;72805
"16";"07";"29";"20";6;2947;541;438;1915;72805
"16";"07";"29";"21";6;4721;454;2191;2016;72805
"16";"07";"29";"22";6;2209;367;290;1517;72805
"16";"07";"29";"23";6;1768;338;229;1169;72805
"16";"07";"30";"00";7;1182;248;123;788;72805
"16";"07";"30";"01";7;760;180;124;448;72805
"16";"07";"30";"02";7;590;113;172;296;72805
"16";"07";"30";"03";7;337;81;52;191;72805
"16";"07";"30";"04";7;256;63;33;148;72805
"16";"07";"30";"05";7;205;37;42;117;72805
"16";"07";"30";"06";7;188;37;32;114;72805
"16";"07";"30";"07";7;469;74;62;328;72805
"16";"07";"30";"08";7;921;148;100;651;72805
"16";"07";"30";"09";7;5886;217;736;4880;72805
"16";"07";"30";"10";7;6298;319;764;5161;72805
"16";"07";"30";"11";7;3482;351;455;2630;72805
"16";"07";"30";"12";7;2443;410;257;1738;72805
"16";"07";"30";"13";7;2404;438;272;1657;72805
"16";"07";"30";"14";7;2382;393;280;1673;72805
"16";"07";"30";"15";7;2382;445;299;1589;72805
"16";"07";"30";"16";7;2194;453;284;1415;72805
"16";"07";"30";"17";7;2229;467;278;1436;72805
"16";"07";"30";"18";7;2337;507;221;1554;72805
"16";"07";"30";"19";7;2228;427;235;1522;72805
"16";"07";"30";"20";7;2044;383;228;1396;72805
"16";"07";"30";"21";7;4927;407;2372;2106;72805
"16";"07";"30";"22";7;1740;358;202;1158;72805
"16";"07";"30";"23";7;1412;310;156;917;72805
"16";"07";"31";"00";1;940;203;136;583;72805
"16";"07";"31";"01";1;700;152;103;433;72805
"16";"07";"31";"02";1;498;81;159;248;72805
"16";"07";"31";"03";1;229;51;42;130;72805
"16";"07";"31";"04";1;192;55;37;96;72805
"16";"07";"31";"05";1;167;42;34;90;72805
"16";"07";"31";"06";1;143;47;24;70;72805
"16";"07";"31";"07";1;261;48;41;169;72805
"16";"07";"31";"08";1;567;99;77;387;72805
"16";"07";"31";"09";1;5346;143;939;4193;72805
"16";"07";"31";"10";1;1709;224;266;1191;72805
"16";"07";"31";"11";1;1919;312;195;1386;72805
"16";"07";"31";"12";1;1984;395;199;1356;72805
"16";"07";"31";"13";1;1823;321;217;1263;72805
"16";"07";"31";"14";1;1901;342;204;1327;72805
"16";"07";"31";"15";1;2291;354;521;1384;72805
"16";"07";"31";"16";1;2009;341;241;1398;72805
"16";"07";"31";"17";1;2218;380;273;1541;72805
"16";"07";"31";"18";1;2314;412;251;1616;72805
"16";"07";"31";"19";1;2569;445;280;1795;72805
"16";"07";"31";"20";1;2569;405;269;1846;72805
"16";"07";"31";"21";1;4873;465;2287;2060;72805
"16";"07";"31";"22";1;2693;434;280;1922;72805
"16";"07";"31";"23";1;2037;312;235;1448;72805
"16";"08";"01";"00";2;1063;183;149;695;75183
"16";"08";"01";"01";2;646;140;108;381;75183
"16";"08";"01";"02";2;577;122;186;256;75183
"16";"08";"01";"03";2;301;74;56;165;75183
"16";"08";"01";"04";2;175;34;37;100;75183
"16";"08";"01";"05";2;187;21;38;112;75183
"16";"08";"01";"06";2;223;36;31;151;75183
"16";"08";"01";"07";2;632;90;81;454;75183
"16";"08";"01";"08";2;1657;226;186;1223;75183
"16";"08";"01";"09";2;7037;345;1043;5554;75183
"16";"08";"01";"10";2;4145;477;548;3052;75183
"16";"08";"01";"11";2;4111;524;469;3047;75183
"16";"08";"01";"12";2;3528;505;383;2578;75183
"16";"08";"01";"13";2;3942;585;444;2843;75183
"16";"08";"01";"14";2;4327;639;451;3151;75183
"16";"08";"01";"15";2;4402;653;476;3175;75183
"16";"08";"01";"16";2;4203;647;492;2977;75183
"16";"08";"01";"17";2;3873;509;458;2828;75183
"16";"08";"01";"18";2;3362;565;399;2333;75183
"16";"08";"01";"19";2;3602;597;399;2535;75183
"16";"08";"01";"20";2;3791;616;438;2659;75183
"16";"08";"01";"21";2;5442;561;1932;2861;75183
"16";"08";"01";"22";2;3474;453;361;2595;75183
"16";"08";"01";"23";2;2473;373;333;1712;75183
"16";"08";"02";"00";3;1424;273;195;931;75183
"16";"08";"02";"01";3;785;179;126;454;75183
"16";"08";"02";"02";3;548;85;184;267;75183
"16";"08";"02";"03";3;276;64;53;152;75183
"16";"08";"02";"04";3;221;48;39;132;75183
"16";"08";"02";"05";3;187;27;36;117;75183
"16";"08";"02";"06";3;236;54;29;147;75183
"16";"08";"02";"07";3;695;81;82;524;75183
"16";"08";"02";"08";3;1821;246;181;1368;75183
"16";"08";"02";"09";3;3544;433;386;2651;75183
"16";"08";"02";"10";3;3982;557;497;2848;75183
"16";"08";"02";"11";3;4045;601;463;2891;75183
"16";"08";"02";"12";3;3631;510;410;2648;75183
"16";"08";"02";"13";3;3958;582;454;2826;75183
"16";"08";"02";"14";3;4181;633;468;3000;75183
"16";"08";"02";"15";3;4217;669;469;2975;75183
"16";"08";"02";"16";3;4150;640;423;3010;75183
"16";"08";"02";"17";3;3782;606;409;2696;75183
"16";"08";"02";"18";3;3415;579;385;2379;75183
"16";"08";"02";"19";3;3366;651;414;2229;75183
"16";"08";"02";"20";3;3651;591;425;2579;75183
"16";"08";"02";"21";3;4715;596;1203;2845;75183
"16";"08";"02";"22";3;3209;533;358;2266;75183
"16";"08";"02";"23";3;2359;428;279;1606;75183
"16";"08";"03";"00";4;1420;278;197;901;75183
"16";"08";"03";"01";4;814;177;132;477;75183
"16";"08";"03";"02";4;518;58;179;269;75183
"16";"08";"03";"03";4;325;87;68;154;75183
"16";"08";"03";"04";4;227;45;57;118;75183
"16";"08";"03";"05";4;204;34;31;131;75183
"16";"08";"03";"06";4;257;34;30;187;75183
"16";"08";"03";"07";4;748;90;80;561;75183
"16";"08";"03";"08";4;1833;261;187;1351;75183
"16";"08";"03";"09";4;7188;377;876;5842;75183
"16";"08";"03";"10";4;6859;491;829;5420;75183
"16";"08";"03";"11";4;4889;575;571;3659;75183
"16";"08";"03";"12";4;3552;524;423;2537;75183
"16";"08";"03";"13";4;3983;648;389;2801;75183
"16";"08";"03";"14";4;5882;596;713;4476;75183
"16";"08";"03";"15";4;4189;619;437;3047;75183
"16";"08";"03";"16";4;3927;632;423;2818;75183
"16";"08";"03";"17";4;3893;686;408;2729;75183
"16";"08";"03";"18";4;3396;615;361;2345;75183
"16";"08";"03";"19";4;3236;583;352;2241;75183
"16";"08";"03";"20";4;3405;657;372;2309;75183
"16";"08";"03";"21";4;5042;565;1696;2708;75183
"16";"08";"03";"22";4;3071;507;313;2190;75183
"16";"08";"03";"23";4;2490;501;284;1652;75183
"16";"08";"04";"00";5;1368;366;177;788;75183
"16";"08";"04";"01";5;823;198;127;474;75183
"16";"08";"04";"02";5;609;134;187;280;75183
"16";"08";"04";"03";5;342;103;42;181;75183
"16";"08";"04";"04";5;277;71;59;131;75183
"16";"08";"04";"05";5;223;69;36;106;75183
"16";"08";"04";"06";5;288;68;50;161;75183
"16";"08";"04";"07";5;685;95;89;488;75183
"16";"08";"04";"08";5;1709;244;196;1241;75183
"16";"08";"04";"09";5;6551;382;786;5274;75183
"16";"08";"04";"10";5;6326;557;794;4876;75183
"16";"08";"04";"11";5;3692;506;448;2651;75183
"16";"08";"04";"12";5;3220;487;363;2297;75183
"16";"08";"04";"13";5;3543;645;378;2440;75183
"16";"08";"04";"14";5;3913;604;456;2768;75183
"16";"08";"04";"15";5;4201;641;453;3018;75183
"16";"08";"04";"16";5;3913;636;412;2793;75183
"16";"08";"04";"17";5;3264;572;379;2251;75183
"16";"08";"04";"18";5;3025;551;346;2081;75183
"16";"08";"04";"19";5;3059;546;374;2077;75183
"16";"08";"04";"20";5;3043;467;331;2176;75183
"16";"08";"04";"21";5;5233;474;2372;2331;75183
"16";"08";"04";"22";5;2862;460;309;2030;75183
"16";"08";"04";"23";5;2135;397;235;1447;75183
"16";"08";"05";"00";6;1481;353;207;882;75183
"16";"08";"05";"01";6;789;189;141;442;75183
"16";"08";"05";"02";6;575;105;179;278;75183
"16";"08";"05";"03";6;344;75;74;183;75183
"16";"08";"05";"04";6;258;62;41;150;75183
"16";"08";"05";"05";6;224;33;34;148;75183
"16";"08";"05";"06";6;248;43;41;154;75183
"16";"08";"05";"07";6;683;99;85;487;75183
"16";"08";"05";"08";6;1708;224;171;1282;75183
"16";"08";"05";"09";6;6626;395;790;5376;75183
"16";"08";"05";"10";6;6226;403;792;4942;75183
"16";"08";"05";"11";6;3551;470;430;2573;75183
"16";"08";"05";"12";6;2909;404;375;2060;75183
"16";"08";"05";"13";6;3147;488;323;2281;75183
"16";"08";"05";"14";6;3683;552;440;2616;75183
"16";"08";"05";"15";6;3763;512;454;2708;75183
"16";"08";"05";"16";6;3585;519;419;2579;75183
"16";"08";"05";"17";6;3223;449;377;2332;75183
"16";"08";"05";"18";6;2744;373;342;1969;75183
"16";"08";"05";"19";6;2504;356;297;1790;75183
"16";"08";"05";"20";6;2061;419;257;1354;75183
"16";"08";"05";"21";6;3774;415;1861;1452;75183
"16";"08";"05";"22";6;1991;413;230;1298;75183
"16";"08";"05";"23";6;1524;332;183;974;75183
"16";"08";"06";"00";7;1083;252;157;650;75183
"16";"08";"06";"01";7;826;199;150;458;75183
"16";"08";"06";"02";7;626;141;162;315;75183
"16";"08";"06";"03";7;327;100;44;178;75183
"16";"08";"06";"04";7;220;33;39;140;75183
"16";"08";"06";"05";7;188;27;39;112;75183
"16";"08";"06";"06";7;212;61;32;110;75183
"16";"08";"06";"07";7;519;124;85;302;75183
"16";"08";"06";"08";7;928;164;124;627;75183
"16";"08";"06";"09";7;4794;212;637;3875;75183
"16";"08";"06";"10";7;5220;328;732;4086;75183
"16";"08";"06";"11";7;2296;411;278;1552;75183
"16";"08";"06";"12";7;2134;391;244;1449;75183
"16";"08";"06";"13";7;2121;340;250;1482;75183
"16";"08";"06";"14";7;2289;408;283;1558;75183
"16";"08";"06";"15";7;2091;369;260;1419;75183
"16";"08";"06";"16";7;2068;415;268;1336;75183
"16";"08";"06";"17";7;1986;399;232;1309;75183
"16";"08";"06";"18";7;2016;386;238;1355;75183
"16";"08";"06";"19";7;1984;347;211;1387;75183
"16";"08";"06";"20";7;1906;323;216;1333;75183
"16";"08";"06";"21";7;3441;326;1796;1285;75183
"16";"08";"06";"22";7;1672;338;222;1086;75183
"16";"08";"06";"23";7;1374;259;192;893;75183
"16";"08";"07";"00";1;1113;292;163;620;75183
"16";"08";"07";"01";1;725;194;101;393;75183
"16";"08";"07";"02";1;600;137;174;261;75183
"16";"08";"07";"03";1;355;104;65;182;75183
"16";"08";"07";"04";1;253;58;44;138;75183
"16";"08";"07";"05";1;212;48;48;103;75183
"16";"08";"07";"06";1;200;69;26;95;75183
"16";"08";"07";"07";1;364;58;57;241;75183
"16";"08";"07";"08";1;558;77;85;384;75183
"16";"08";"07";"09";1;5770;133;825;4754;75183
"16";"08";"07";"10";1;3336;252;547;2486;75183
"16";"08";"07";"11";1;1924;312;206;1367;75183
"16";"08";"07";"12";1;1966;363;195;1379;75183
"16";"08";"07";"13";1;1852;375;214;1217;75183
"16";"08";"07";"14";1;1943;316;253;1330;75183
"16";"08";"07";"15";1;1804;378;182;1215;75183
"16";"08";"07";"16";1;1989;358;239;1360;75183
"16";"08";"07";"17";1;2029;353;204;1433;75183
"16";"08";"07";"18";1;2185;358;226;1559;75183
"16";"08";"07";"19";1;2359;372;228;1697;75183
"16";"08";"07";"20";1;2503;326;302;1826;75183
"16";"08";"07";"21";1;4224;375;1951;1852;75183
"16";"08";"07";"22";1;2395;418;254;1679;75183
"16";"08";"07";"23";1;1727;286;194;1213;75183
"16";"08";"08";"00";2;1070;212;161;677;75183
"16";"08";"08";"01";2;696;156;102;420;75183
"16";"08";"08";"02";2;473;58;166;239;75183
"16";"08";"08";"03";2;131;40;28;61;75183
"16";"08";"08";"04";2;94;27;21;44;75183
"16";"08";"08";"05";2;327;53;81;185;75183
"16";"08";"08";"06";2;244;41;28;163;75183
"16";"08";"08";"07";2;632;115;79;424;75183
"16";"08";"08";"08";2;1666;210;180;1241;75183
"16";"08";"08";"09";2;6819;340;919;5488;75183
"16";"08";"08";"10";2;6208;461;865;4808;75183
"16";"08";"08";"11";2;4054;536;460;2983;75183
"16";"08";"08";"12";2;3454;496;396;2499;75183
"16";"08";"08";"13";2;3851;575;428;2755;75183
"16";"08";"08";"14";2;4176;600;478;3014;75183
"16";"08";"08";"15";2;4287;725;449;3014;75183
"16";"08";"08";"16";2;4032;601;460;2896;75183
"16";"08";"08";"17";2;3745;590;359;2721;75183
"16";"08";"08";"18";2;3234;516;360;2286;75183
"16";"08";"08";"19";2;3299;584;404;2243;75183
"16";"08";"08";"20";2;3472;541;360;2501;75183
"16";"08";"08";"21";2;5731;624;2219;2811;75183
"16";"08";"08";"22";2;3389;517;373;2433;75183
"16";"08";"08";"23";2;2635;436;343;1799;75183
"16";"08";"09";"00";3;1464;268;209;959;75183
"16";"08";"09";"01";3;864;225;125;486;75183
"16";"08";"09";"02";3;613;170;177;243;75183
"16";"08";"09";"03";3;314;82;48;172;75183
"16";"08";"09";"04";3;261;76;45;125;75183
"16";"08";"09";"05";3;206;58;34;106;75183
"16";"08";"09";"06";3;301;65;44;178;75183
"16";"08";"09";"07";3;750;104;116;514;75183
"16";"08";"09";"08";3;1843;250;215;1342;75183
"16";"08";"09";"09";3;6762;348;839;5486;75183
"16";"08";"09";"10";3;6438;442;848;5063;75183
"16";"08";"09";"11";3;3933;530;424;2898;75183
"16";"08";"09";"12";3;3275;448;377;2387;75183
"16";"08";"09";"13";3;3713;567;437;2625;75183
"16";"08";"09";"14";3;4121;582;488;2941;75183
"16";"08";"09";"15";3;4042;580;448;2899;75183
"16";"08";"09";"16";3;3304;462;436;2294;75183
"16";"08";"09";"17";3;3604;524;370;2619;75183
"16";"08";"09";"18";3;3152;497;422;2169;75183
"16";"08";"09";"19";3;3241;544;358;2263;75183
"16";"08";"09";"20";3;3467;561;363;2471;75183
"16";"08";"09";"21";3;5434;547;2092;2713;75183
"16";"08";"09";"22";3;3220;519;321;2331;75183
"16";"08";"09";"23";3;2518;428;315;1703;75183
"16";"08";"10";"00";4;1513;313;199;976;75183
"16";"08";"10";"01";4;824;194;98;515;75183
"16";"08";"10";"02";4;600;146;158;280;75183
"16";"08";"10";"03";4;362;107;71;179;75183
"16";"08";"10";"04";4;240;48;41;139;75183
"16";"08";"10";"05";4;218;35;32;137;75183
"16";"08";"10";"06";4;267;48;33;176;75183
"16";"08";"10";"07";4;722;91;103;506;75183
"16";"08";"10";"08";4;1784;235;195;1300;75183
"16";"08";"10";"09";4;6907;378;888;5548;75183
"16";"08";"10";"10";4;6141;403;771;4882;75183
"16";"08";"10";"11";4;3310;432;360;2457;75183
"16";"08";"10";"12";4;3761;544;444;2705;75183
"16";"08";"10";"13";4;3946;643;470;2742;75183
"16";"08";"10";"14";4;4123;639;474;2925;75183
"16";"08";"10";"15";4;4073;615;405;2959;75183
"16";"08";"10";"16";4;3923;655;424;2766;75183
"16";"08";"10";"17";4;3689;611;409;2587;75183
